Date;Brand;Film.Code;Ratecard.Duration;Metric;Value
2019-07-02;Loreal;Loreal excellence g.torbicka krem 1op 25.99zl/ekspert wieku -40%/hebe 300619;30;Cost;423372,103
2019-07-02;Loreal;Loreal excellence g.torbicka krem 1op 25.99zl/ekspert wieku -40%/hebe 300619;30;TRP;12,34
2019-07-03;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;Cost;46410,4696
2019-07-03;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;TRP;1,93
2019-07-03;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;1195760,812
2019-07-03;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;20,02
2019-07-03;Loreal;Loreal excellence g.torbicka krem 1op 25.99zl/ekspert wieku -40%/hebe 300619;30;Cost;843041,243
2019-07-03;Loreal;Loreal excellence g.torbicka krem 1op 25.99zl/ekspert wieku -40%/hebe 300619;30;TRP;16,52
2019-07-04;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;Cost;55791,3092
2019-07-04;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;TRP;1,58
2019-07-04;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;1433046,681
2019-07-04;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;17,5
2019-07-04;Loreal;Loreal excellence g.torbicka krem 1op 25.99zl/ekspert wieku -40%/hebe 300619;30;Cost;18514,815
2019-07-04;Loreal;Loreal excellence g.torbicka krem 1op 25.99zl/ekspert wieku -40%/hebe 300619;30;TRP;0,7
2019-07-05;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;1059195,537
2019-07-05;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;17,42
2019-07-06;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;992789,0667
2019-07-06;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;21,05
2019-07-07;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;1060331,112
2019-07-07;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;22,46
2019-07-08;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;Cost;155030,7176
2019-07-08;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;TRP;3,23
2019-07-08;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;1254662,61
2019-07-08;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;24,07
2019-07-09;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;1517918,593
2019-07-09;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;26,45
2019-07-10;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;884860,0385
2019-07-10;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;14,83
2019-07-11;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;Cost;69121,976
2019-07-11;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;TRP;3,32
2019-07-11;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;884267,5644
2019-07-11;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;16,97
2019-07-12;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;875380,4532
2019-07-12;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;16,84
2019-07-13;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;793816,5215
2019-07-13;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;18,66
2019-07-14;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;879132,789
2019-07-14;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;16,48
2019-07-15;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;Cost;534460,993
2019-07-15;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;TRP;8,47
2019-07-15;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;1031250,509
2019-07-15;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;19,69
2019-07-16;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;Cost;235508,4468
2019-07-16;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;TRP;8,35
2019-07-16;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;1026214,479
2019-07-16;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;29,74
2019-07-17;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;Cost;383330,7298
2019-07-17;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;TRP;6,47
2019-07-17;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;1201537,434
2019-07-17;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;33,5
2019-07-18;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;Cost;404511,6781
2019-07-18;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;TRP;10,25
2019-07-18;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;995553,9458
2019-07-18;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;21,21
2019-07-19;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;Cost;487655,5407
2019-07-19;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;TRP;15,39
2019-07-19;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;1117652,979
2019-07-19;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;22,34
2019-07-20;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;Cost;409942,6905
2019-07-20;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;TRP;10,11
2019-07-20;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;817169,8748
2019-07-20;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;17,17
2019-07-21;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;Cost;349164,7245
2019-07-21;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;TRP;7,7
2019-07-21;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;1108173,394
2019-07-21;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;28,99
2019-07-22;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;Cost;637847,72
2019-07-22;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;TRP;16,09
2019-07-22;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;Cost;62604,76112
2019-07-22;Hebe;Hebe drogerie matka z corka w sklepie rozmawiaja przez telefon www 300619;30;TRP;0,14
2019-07-23;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;Cost;252788,9408
2019-07-23;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;TRP;4,04
2019-07-24;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;Cost;380467,105
2019-07-24;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;TRP;9,97
2019-07-25;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;Cost;225732,6245
2019-07-25;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;TRP;5,96
2019-07-26;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;Cost;393402,7891
2019-07-26;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;TRP;8,98
2019-07-27;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;Cost;280931,4596
2019-07-27;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;TRP;8,54
2019-07-28;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;Cost;120765,9666
2019-07-28;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;TRP;2,94
2019-07-29;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;Cost;3949,8272
2019-07-29;Garnier;Garnier action control pan i pani 96h skutecznosci 2 op / hebe 300719;30;TRP;0
2019-08-14;Hebe;Hebe drogerie 10 krokow pielegnacji koreanskiej 150819;15;Cost;764489,0546
2019-08-14;Hebe;Hebe drogerie 10 krokow pielegnacji koreanskiej 150819;15;TRP;22,55
2019-08-15;Hebe;Hebe drogerie 10 krokow pielegnacji koreanskiej 150819;15;Cost;734697,4829
2019-08-15;Hebe;Hebe drogerie 10 krokow pielegnacji koreanskiej 150819;15;TRP;30,47
2019-08-16;Hebe;Hebe drogerie 10 krokow pielegnacji koreanskiej 150819;15;Cost;667787,4101
2019-08-16;Hebe;Hebe drogerie 10 krokow pielegnacji koreanskiej 150819;15;TRP;21,97
2019-08-17;Hebe;Hebe drogerie 10 krokow pielegnacji koreanskiej 150819;15;Cost;770295,3005
2019-08-17;Hebe;Hebe drogerie 10 krokow pielegnacji koreanskiej 150819;15;TRP;23,53
2019-08-18;Hebe;Hebe drogerie 10 krokow pielegnacji koreanskiej 150819;15;Cost;524843,1638
2019-08-18;Hebe;Hebe drogerie 10 krokow pielegnacji koreanskiej 150819;15;TRP;24,61
2019-08-19;Hebe;Hebe drogerie 10 krokow pielegnacji koreanskiej 150819;15;Cost;825247,2715
2019-08-19;Hebe;Hebe drogerie 10 krokow pielegnacji koreanskiej 150819;15;TRP;26,72
2019-08-20;Hebe;Hebe drogerie 10 krokow pielegnacji koreanskiej 150819;15;Cost;801503,8727
2019-08-20;Hebe;Hebe drogerie 10 krokow pielegnacji koreanskiej 150819;15;TRP;34,11
2019-08-21;Hebe;Hebe drogerie 10 krokow pielegnacji koreanskiej 150819;15;Cost;453267,3576
2019-08-21;Hebe;Hebe drogerie 10 krokow pielegnacji koreanskiej 150819;15;TRP;9,13
2019-08-22;Hebe;Hebe drogerie 10 krokow pielegnacji koreanskiej 150819;15;Cost;43996,13772
2019-08-22;Hebe;Hebe drogerie 10 krokow pielegnacji koreanskiej 150819;15;TRP;2,17
2019-08-22;Hebe;Hebe drogerie 2+1 za 1 grosz syoss feel free dove 150819;15;Cost;908677,4965
2019-08-22;Hebe;Hebe drogerie 2+1 za 1 grosz syoss feel free dove 150819;15;TRP;26,89
2019-08-23;Hebe;Hebe drogerie 2+1 za 1 grosz syoss feel free dove 150819;15;Cost;1142759,068
2019-08-23;Hebe;Hebe drogerie 2+1 za 1 grosz syoss feel free dove 150819;15;TRP;56,28
2019-08-24;Hebe;Hebe drogerie 2+1 za 1 grosz syoss feel free dove 150819;15;Cost;995183,6495
2019-08-24;Hebe;Hebe drogerie 2+1 za 1 grosz syoss feel free dove 150819;15;TRP;35,06
2019-08-25;Hebe;Hebe drogerie 2+1 za 1 grosz syoss feel free dove 150819;15;Cost;1019445,463
2019-08-25;Hebe;Hebe drogerie 2+1 za 1 grosz syoss feel free dove 150819;15;TRP;31,98
2019-08-26;Dove;Dove czy twoj zel pod prysz. jest lagodny dla twojego mikrobiomu?/jamie esther gabriella 1op./ przetestuj za darmo hebe 200819;20;Cost;356239,8525
2019-08-26;Dove;Dove czy twoj zel pod prysz. jest lagodny dla twojego mikrobiomu?/jamie esther gabriella 1op./ przetestuj za darmo hebe 200819;20;TRP;17,17
2019-08-26;Hebe;Hebe drogerie 2+1 za 1 grosz syoss feel free dove 150819;15;Cost;1303536,784
2019-08-26;Hebe;Hebe drogerie 2+1 za 1 grosz syoss feel free dove 150819;15;TRP;47,39
2019-08-27;Dove;Dove czy twoj zel pod prysz. jest lagodny dla twojego mikrobiomu?/jamie esther gabriella 1op./ przetestuj za darmo hebe 200819;20;Cost;516030,1118
2019-08-27;Dove;Dove czy twoj zel pod prysz. jest lagodny dla twojego mikrobiomu?/jamie esther gabriella 1op./ przetestuj za darmo hebe 200819;20;TRP;16,14
2019-08-27;Hebe;Hebe drogerie 2+1 za 1 grosz syoss feel free dove 150819;15;Cost;1210567,727
2019-08-27;Hebe;Hebe drogerie 2+1 za 1 grosz syoss feel free dove 150819;15;TRP;40,43
2019-08-28;Dove;Dove czy twoj zel pod prysz. jest lagodny dla twojego mikrobiomu?/jamie esther gabriella 1op./ przetestuj za darmo hebe 200819;20;Cost;381612,5549
2019-08-28;Dove;Dove czy twoj zel pod prysz. jest lagodny dla twojego mikrobiomu?/jamie esther gabriella 1op./ przetestuj za darmo hebe 200819;20;TRP;16,7
2019-08-28;Hebe;Hebe drogerie 2+1 za 1 grosz syoss feel free dove 150819;15;Cost;505661,8154
2019-08-28;Hebe;Hebe drogerie 2+1 za 1 grosz syoss feel free dove 150819;15;TRP;17,45
2019-08-29;Dove;Dove czy twoj zel pod prysz. jest lagodny dla twojego mikrobiomu?/jamie esther gabriella 1op./ przetestuj za darmo hebe 200819;20;Cost;248128,1447
2019-08-29;Dove;Dove czy twoj zel pod prysz. jest lagodny dla twojego mikrobiomu?/jamie esther gabriella 1op./ przetestuj za darmo hebe 200819;20;TRP;8,09
2019-08-30;Dove;Dove czy twoj zel pod prysz. jest lagodny dla twojego mikrobiomu?/jamie esther gabriella 1op./ przetestuj za darmo hebe 200819;20;Cost;428492,0665
2019-08-30;Dove;Dove czy twoj zel pod prysz. jest lagodny dla twojego mikrobiomu?/jamie esther gabriella 1op./ przetestuj za darmo hebe 200819;20;TRP;19,14
2019-08-31;Dove;Dove czy twoj zel pod prysz. jest lagodny dla twojego mikrobiomu?/jamie esther gabriella 1op./ przetestuj za darmo hebe 200819;20;Cost;683152,2379
2019-08-31;Dove;Dove czy twoj zel pod prysz. jest lagodny dla twojego mikrobiomu?/jamie esther gabriella 1op./ przetestuj za darmo hebe 200819;20;TRP;17,63
2019-09-01;Dove;Dove czy twoj zel pod prysz. jest lagodny dla twojego mikrobiomu?/jamie esther gabriella 1op./ przetestuj za darmo hebe 200819;20;Cost;8664,93342
2019-09-01;Dove;Dove czy twoj zel pod prysz. jest lagodny dla twojego mikrobiomu?/jamie esther gabriella 1op./ przetestuj za darmo hebe 200819;20;TRP;0,09
2019-09-07;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;949587,8317
2019-09-07;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;17,02
2019-09-08;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;1005872,869
2019-09-08;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;14,7
2019-09-09;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;1298061,336
2019-09-09;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;15,03
2019-09-10;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;330551,1638
2019-09-10;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;6,13
2019-09-11;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;549569,082
2019-09-11;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;8,66
2019-09-12;Hebe;Hebe drogerie podklady -40% 150919;15;Cost;1949723,577
2019-09-12;Hebe;Hebe drogerie podklady -40% 150919;15;TRP;36,61
2019-09-12;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;108718,9937
2019-09-12;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;2,68
2019-09-13;Hebe;Hebe drogerie podklady -40% 150919;15;Cost;1529150,914
2019-09-13;Hebe;Hebe drogerie podklady -40% 150919;15;TRP;33,91
2019-09-13;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;11010,14332
2019-09-13;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;0,14
2019-09-14;Hebe;Hebe drogerie podklady -40% 150919;15;Cost;1815903,431
2019-09-14;Hebe;Hebe drogerie podklady -40% 150919;15;TRP;34,13
2019-09-15;Hebe;Hebe drogerie podklady -40% 150919;15;Cost;1507204,687
2019-09-15;Hebe;Hebe drogerie podklady -40% 150919;15;TRP;36,7
2019-09-16;Hebe;Hebe drogerie podklady -40% 150919;15;Cost;1303640,467
2019-09-16;Hebe;Hebe drogerie podklady -40% 150919;15;TRP;22,82
2019-09-17;Hebe;Hebe drogerie podklady -40% 150919;15;Cost;1669641,33
2019-09-17;Hebe;Hebe drogerie podklady -40% 150919;15;TRP;29,12
2019-09-18;Hebe;Hebe drogerie podklady -40% 150919;15;Cost;1577225,248
2019-09-18;Hebe;Hebe drogerie podklady -40% 150919;15;TRP;41,43
2019-09-19;Hebe;Hebe drogerie podklady -40% 150919;15;Cost;78488,00375
2019-09-19;Hebe;Hebe drogerie podklady -40% 150919;15;TRP;0,42
2019-09-19;Hebe;Hebe drogerie wszystkie dermokosmetyki do -40% 150919;15;Cost;1549576,458
2019-09-19;Hebe;Hebe drogerie wszystkie dermokosmetyki do -40% 150919;15;TRP;33,48
2019-09-20;Hebe;Hebe drogerie wszystkie dermokosmetyki do -40% 150919;15;Cost;1233930,955
2019-09-20;Hebe;Hebe drogerie wszystkie dermokosmetyki do -40% 150919;15;TRP;26,07
2019-09-21;Hebe;Hebe drogerie wszystkie dermokosmetyki do -40% 150919;15;Cost;1247651,667
2019-09-21;Hebe;Hebe drogerie wszystkie dermokosmetyki do -40% 150919;15;TRP;24,81
2019-09-22;Hebe;Hebe drogerie wszystkie dermokosmetyki do -40% 150919;15;Cost;1484532,679
2019-09-22;Hebe;Hebe drogerie wszystkie dermokosmetyki do -40% 150919;15;TRP;33,39
2019-09-23;Hebe;Hebe drogerie wszystkie dermokosmetyki do -40% 150919;15;Cost;1607189,625
2019-09-23;Hebe;Hebe drogerie wszystkie dermokosmetyki do -40% 150919;15;TRP;35,63
2019-09-24;Hebe;Hebe drogerie wszystkie dermokosmetyki do -40% 150919;15;Cost;1440294,614
2019-09-24;Hebe;Hebe drogerie wszystkie dermokosmetyki do -40% 150919;15;TRP;30,47
2019-09-25;Hebe;Hebe drogerie wszystkie dermokosmetyki do -40% 150919;15;Cost;2570922,775
2019-09-25;Hebe;Hebe drogerie wszystkie dermokosmetyki do -40% 150919;15;TRP;63,54
2019-09-26;Hebe;Hebe drogerie pielegnacja twarzy do -50% 150919;15;Cost;1891211,824
2019-09-26;Hebe;Hebe drogerie pielegnacja twarzy do -50% 150919;15;TRP;37,59
2019-09-26;Hebe;Hebe drogerie wszystkie dermokosmetyki do -40% 150919;15;Cost;129776,5099
2019-09-26;Hebe;Hebe drogerie wszystkie dermokosmetyki do -40% 150919;15;TRP;0,76
2019-09-27;Hebe;Hebe drogerie pielegnacja twarzy do -50% 150919;15;Cost;1585450,764
2019-09-27;Hebe;Hebe drogerie pielegnacja twarzy do -50% 150919;15;TRP;36,15
2019-09-28;Hebe;Hebe drogerie pielegnacja twarzy do -50% 150919;15;Cost;1393118,865
2019-09-28;Hebe;Hebe drogerie pielegnacja twarzy do -50% 150919;15;TRP;30,88
2019-09-29;Hebe;Hebe drogerie pielegnacja twarzy do -50% 150919;15;Cost;1359836,634
2019-09-29;Hebe;Hebe drogerie pielegnacja twarzy do -50% 150919;15;TRP;24,87
2019-09-30;Hebe;Hebe drogerie marki makijazowe 2+2 150919;15;Cost;2180936,587
2019-09-30;Hebe;Hebe drogerie marki makijazowe 2+2 150919;15;TRP;52,24
2019-09-30;Hebe;Hebe drogerie pielegnacja twarzy do -50% 150919;15;Cost;2084995,284
2019-09-30;Hebe;Hebe drogerie pielegnacja twarzy do -50% 150919;15;TRP;38,96
2019-10-01;Hebe;Hebe drogerie marki makijazowe 2+2 150919;15;Cost;745636,0356
2019-10-01;Hebe;Hebe drogerie marki makijazowe 2+2 150919;15;TRP;13,91
2019-10-01;Hebe;Hebe drogerie pielegnacja twarzy do -50% 150919;15;Cost;2857554,329
2019-10-01;Hebe;Hebe drogerie pielegnacja twarzy do -50% 150919;15;TRP;63,57
2019-10-02;Hebe;Hebe drogerie marki makijazowe 2+2 150919;15;Cost;1127621,355
2019-10-02;Hebe;Hebe drogerie marki makijazowe 2+2 150919;15;TRP;17,76
2019-10-02;Hebe;Hebe drogerie pielegnacja twarzy do -50% 150919;15;Cost;967811,347
2019-10-02;Hebe;Hebe drogerie pielegnacja twarzy do -50% 150919;15;TRP;12,2
2019-10-03;Hebe;Hebe drogerie marki makijazowe 2+2 150919;15;Cost;1665044,719
2019-10-03;Hebe;Hebe drogerie marki makijazowe 2+2 150919;15;TRP;34,16
2019-10-04;Hebe;Hebe drogerie marki makijazowe 2+2 150919;15;Cost;2075352,768
2019-10-04;Hebe;Hebe drogerie marki makijazowe 2+2 150919;15;TRP;35,22
2019-10-05;Hebe;Hebe drogerie marki makijazowe 2+2 150919;15;Cost;1623640,655
2019-10-05;Hebe;Hebe drogerie marki makijazowe 2+2 150919;15;TRP;27,78
2019-10-06;Hebe;Hebe drogerie marki makijazowe 2+2 150919;15;Cost;2254862,54
2019-10-06;Hebe;Hebe drogerie marki makijazowe 2+2 150919;15;TRP;42,59
2019-10-07;Hebe;Hebe drogerie marki makijazowe 2+2 150919;15;Cost;105929,4282
2019-10-07;Hebe;Hebe drogerie marki makijazowe 2+2 150919;15;TRP;0,15
